==8771== NVPROF is profiling process 8771, command: ./bin/sputniPIC.out inputfiles/GEM_2D_increased.inp -t 128 -s 64 -c
==8771== Profiling application: ./bin/sputniPIC.out inputfiles/GEM_2D_increased.inp -t 128 -s 64 -c
==8771== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,s,,ms,ms,ms,
"GPU activities",92.577401,74.372902,3000,24.790967,1.656944,30.728427,"g_combined_kernel(int, int, int, int, grid, parameters, dt_info, particles_pointers, field_pointers, ids_pointers, grd_pointers)"
"GPU activities",4.137250,3.323698,21800,0.152463,0.012032,0.324752,"[CUDA memcpy HtoD]"
"GPU activities",3.285349,2.639315,18440,0.143129,0.009823,0.343439,"[CUDA memcpy DtoH]"
"API calls",97.387869,80.086985,80,1001.087317,239.004650,2082.475818,"cudaDeviceSynchronize"
"API calls",1.518212,1.248503,28,44.589394,33.132998,337.361453,"cudaHostAlloc"
"API calls",0.454276,0.373574,1240,0.301269,0.171169,18.974824,"cudaMemcpy"
"API calls",0.293099,0.241031,28,8.608233,7.958968,11.305900,"cudaFreeHost"
"API calls",0.279686,0.230000,39000,0.005897,0.004319,0.632579,"cudaMemcpyAsync"
"API calls",0.053151,0.043709,3000,0.014569,0.010979,0.614950,"cudaLaunchKernel"
"API calls",0.006044,0.004970,27,0.184075,0.138104,0.734055,"cudaMalloc"
"API calls",0.003954,0.003251,27,0.120419,0.089687,0.252986,"cudaFree"
"API calls",0.001712,0.001408,192,0.007333,0.000307,0.318209,"cuDeviceGetAttribute"
"API calls",0.001116,0.000918,64,0.014343,0.001632,0.158719,"cudaStreamCreate"
"API calls",0.000406,0.000334,64,0.005223,0.002098,0.039020,"cudaStreamDestroy"
"API calls",0.000304,0.000250,2,0.125075,0.114129,0.136022,"cuDeviceTotalMem"
"API calls",0.000126,0.000104,2,0.051940,0.040328,0.063553,"cuDeviceGetName"
"API calls",0.000026,0.000022,2,0.010795,0.007226,0.014365,"cuDeviceGetPCIBusId"
"API calls",0.000010,0.000008,4,0.002108,0.000322,0.007152,"cuDeviceGet"
"API calls",0.000004,0.000004,3,0.001184,0.000501,0.002440,"cuDeviceGetCount"
"API calls",0.000002,0.000001,2,0.000617,0.000443,0.000792,"cuDeviceGetUuid"
